,wavenumber,experimental,CO2 v2a phase I,CO2 v2b phase I,CO2 gas,linear baseline,residue,CO2 gas experimental
2910,3405.82,3.86264,0.0,0.0,0.0,-66.6606,70.5233,0.0506076
2911,3406.78,3.86024,0.0,0.0,0.0,-66.6847,70.5449,0.0508905
2912,3407.74,3.81522,0.0,0.0,0.0,-66.7088,70.524,0.0507657
2913,3408.71,3.80717,0.0,0.0,0.0,-66.7329,70.54,0.051017
2914,3409.67,3.83733,0.0,0.0,0.0,-66.757,70.5943,0.0508129
2915,3410.64,3.85669,0.0,0.0,0.0,-66.781,70.6377,0.0504064
2916,3411.6,3.84724,0.0,0.0,0.0,-66.8051,70.6524,0.0505814
2917,3412.57,3.80733,0.0,0.0,0.0,-66.8292,70.6366,0.0515961
2918,3413.53,3.79768,0.0,0.0,0.0,-66.8533,70.651,0.0518881
2919,3414.49,3.80583,0.0,0.0,0.0,-66.8774,70.6832,0.0512198
2920,3415.46,3.8129,0.0,0.0,0.0,-66.9015,70.7144,0.0510398
2921,3416.42,3.81405,0.0,0.0,0.0,-66.9256,70.7396,0.0509593
2922,3417.39,3.80093,0.0,0.0,0.0,-66.9497,70.7506,0.0513774
2923,3418.35,3.81705,0.0,0.0,0.0,-66.9737,70.7908,0.053137
2924,3419.32,3.81434,0.0,0.0,0.0,-66.9978,70.8122,0.0596584
2925,3420.28,3.79678,0.0,0.0,0.0,-67.0219,70.8187,0.0709152
2926,3421.24,3.79076,0.0,0.0,0.0,-67.046,70.8368,0.0703018
2927,3422.21,3.79866,0.0,0.0,0.0,-67.0701,70.8687,0.063197
2928,3423.17,3.81137,0.0,0.0,0.0,-67.0942,70.9056,0.0576356
2929,3424.14,3.79973,0.0,0.0,0.0,-67.1183,70.918,0.0530271
2930,3425.1,3.79579,0.0,0.0,0.0,-67.1423,70.9381,0.05121
2931,3426.07,3.78272,0.0,0.0,0.0,-67.1664,70.9492,0.050802
2932,3427.03,3.74523,0.0,0.0,0.0,-67.1905,70.9358,0.0521812
2933,3427.99,3.7284,0.0,0.0,0.0,-67.2146,70.943,0.0536044
2934,3428.96,3.74427,0.0,0.0,0.0,-67.2387,70.983,0.0522895
2935,3429.92,3.74946,0.0,0.0,0.0,-67.2628,71.0123,0.0523272
2936,3430.89,3.7629,0.0,0.0,0.0,-67.2869,71.0498,0.0553678
2937,3431.85,3.77409,0.0,0.0,0.0,-67.311,71.0851,0.0548381
2938,3432.82,3.75962,0.0,0.0,0.0,-67.335,71.0947,0.0528385
2939,3433.78,3.73696,0.0,0.0,0.0,-67.3591,71.0961,0.0514489
2940,3434.74,3.70747,0.0,0.0,0.0,-67.3832,71.0907,0.0507113
2941,3435.71,3.68614,0.0,0.0,0.0,-67.4073,71.0935,0.0510674
2942,3436.67,3.70191,0.0,0.0,0.0,-67.4314,71.1333,0.0515692
2943,3437.64,3.68847,0.0,0.0,0.0,-67.4555,71.144,0.0518853
2944,3438.6,3.69017,0.0,0.0,0.0,-67.4796,71.1697,0.0522537
2945,3439.57,3.70755,0.0,0.0,0.0,-67.5037,71.2112,0.0521963
2946,3440.53,3.69274,0.0,0.0,0.0,-67.5278,71.2205,0.0527974
2947,3441.49,3.65562,0.0,0.0,0.0,-67.5518,71.2075,0.0583912
2948,3442.46,3.67344,0.0,0.0,0.0,-67.5759,71.2494,0.0681521
2949,3443.42,3.71071,0.0,0.0,0.0,-67.6,71.3107,0.0627906
2950,3444.39,3.70625,0.0,0.0,0.0,-67.6241,71.3304,0.0560101
2951,3445.35,3.66233,0.0,0.0,0.0,-67.6482,71.3105,0.058903
2952,3446.32,3.62959,0.0,0.0,0.0,-67.6723,71.3019,0.0761387
2953,3447.28,3.69863,0.0,0.0,0.0,-67.6964,71.395,0.0955247
2954,3448.24,3.72341,0.0,0.0,0.0,-67.7204,71.4439,0.0744354
2955,3449.21,3.69676,0.0,0.0,0.0,-67.7445,71.4413,0.0552607
2956,3450.17,3.68249,0.0,0.0,0.0,-67.7686,71.4511,0.0516862
2957,3451.14,3.65607,0.0,0.0,0.0,-67.7927,71.4488,0.0512114
2958,3452.1,3.64699,0.0,0.0,0.0,-67.8168,71.4638,0.0510556
2959,3453.07,3.65586,0.0,0.0,0.0,-67.8409,71.4967,0.0514266
2960,3454.03,3.65449,0.0,0.0,0.0,-67.865,71.5195,0.0511858
2961,3454.99,3.63126,0.0,0.0,0.0,-67.8891,71.5203,0.0520714
2962,3455.96,3.61508,0.0,0.0,0.0,-67.9131,71.5282,0.0534224
2963,3456.92,3.62705,0.0,0.0,0.0,-67.9372,71.5643,0.0532509
2964,3457.89,3.62587,0.0,0.0,0.0,-67.9613,71.5872,0.0529201
2965,3458.85,3.59032,0.0,0.0,0.0,-67.9854,71.5757,0.0533226
2966,3459.82,3.59774,0.0,0.0,0.0,-68.0095,71.6072,0.0535517
2967,3460.78,3.60642,0.0,0.0,0.0,-68.0336,71.64,0.0576465
2968,3461.74,3.60185,0.0,0.0,0.0,-68.0577,71.6595,0.0630021
2969,3462.71,3.61835,0.0,0.0,0.0,-68.0818,71.7001,0.0657791
2970,3463.67,3.62098,0.0,0.0,0.0,-68.1058,71.7268,0.0585703
2971,3464.64,3.59436,0.0,0.0,0.0,-68.1299,71.7243,0.0528035
2972,3465.6,3.54495,0.0,0.0,0.0,-68.154,71.699,0.053924
2973,3466.57,3.51539,0.0,0.0,0.0,-68.1781,71.6935,0.0598126
2974,3467.53,3.54725,0.0,0.0,0.0,-68.2022,71.7494,0.0589969
2975,3468.49,3.54004,0.0,0.0,0.0,-68.2263,71.7663,0.0530524
2976,3469.46,3.51616,0.0,0.0,0.0,-68.2504,71.7665,0.0521676
2977,3470.42,3.52677,0.0,0.0,0.0,-68.2744,71.8012,0.0534883
2978,3471.39,3.52633,0.0,0.0,0.0,-68.2985,71.8249,0.0527124
2979,3472.35,3.52951,0.0,0.0,0.0,-68.3226,71.8521,0.0523644
2980,3473.32,3.54569,0.0,0.0,0.0,-68.3467,71.8924,0.0535956
2981,3474.28,3.54601,0.0,0.0,0.0,-68.3708,71.9168,0.0589935
2982,3475.24,3.531,0.0,0.0,0.0,-68.3949,71.9259,0.0621422
2983,3476.21,3.52197,0.0,0.0,0.0,-68.419,71.9409,0.0557234
2984,3477.17,3.52117,0.0,0.0,0.0,-68.4431,71.9642,0.0514938
2985,3478.14,3.52297,0.0,0.0,0.0,-68.4671,71.9901,0.0514837
2986,3479.1,3.48021,0.0,0.0,0.0,-68.4912,71.9714,0.0534034
2987,3480.07,3.45386,0.0,0.0,0.0,-68.5153,71.9692,0.0622034
2988,3481.03,3.46072,0.0,0.0,0.0,-68.5394,72.0001,0.072029
2989,3481.99,3.47805,0.0,0.0,0.0,-68.5635,72.0415,0.0820791
2990,3482.96,3.5057,0.0,0.0,0.0,-68.5876,72.0933,0.0750324
2991,3483.92,3.49423,0.0,0.0,0.0,-68.6117,72.1059,0.0580605
2992,3484.89,3.48111,0.0,0.0,0.0,-68.6357,72.1169,0.0554422
2993,3485.85,3.4792,0.0,0.0,0.0,-68.6599,72.1391,0.0567008
2994,3486.82,3.45312,0.0,0.0,0.0,-68.6839,72.137,0.059312
2995,3487.78,3.43176,0.0,0.0,0.0,-68.708,72.1398,0.0693903
2996,3488.74,3.48401,0.0,0.0,0.0,-68.7321,72.2161,0.0681613
2997,3489.71,3.4956,0.0,0.0,0.0,-68.7562,72.2518,0.0550035
2998,3490.67,3.47007,0.0,0.0,0.0,-68.7803,72.2503,0.0533974
2999,3491.64,3.4747,0.0,0.0,0.0,-68.8044,72.2791,0.0530025
3000,3492.6,3.49214,0.0,0.0,0.0,-68.8284,72.3206,0.0520969
3001,3493.57,3.47078,0.0,0.0,0.0,-68.8525,72.3233,0.0522189
3002,3494.53,3.44193,0.0,0.0,0.0,-68.8766,72.3186,0.0570759
3003,3495.49,3.40574,0.0,0.0,0.0,-68.9007,72.3064,0.0643078
3004,3496.46,3.40202,0.0,0.0,0.0,-68.9248,72.3268,0.0695436
3005,3497.42,3.42414,0.0,0.0,0.0,-68.9489,72.373,0.0626576
3006,3498.39,3.41798,0.0,0.0,0.0,-68.973,72.3909,0.0541204
3007,3499.35,3.41927,0.0,0.0,0.0,-68.997,72.4163,0.0554202
3008,3500.32,3.43531,0.0,0.0,0.0,-69.0212,72.4565,0.0591443
3009,3501.28,3.41039,0.0,0.0,0.0,-69.0452,72.4556,0.0686396
3010,3502.24,3.33667,0.0,0.0,0.0,-69.0693,72.406,0.0886887
3011,3503.21,3.36133,0.0,0.0,0.0,-69.0934,72.4548,0.10629
3012,3504.17,3.43047,0.0,0.0,0.0,-69.1175,72.548,0.0949709
3013,3505.14,3.4334,0.0,0.0,0.0,-69.1416,72.575,0.0735705
3014,3506.1,3.42694,0.0,0.0,0.0,-69.1657,72.5926,0.0596378
3015,3507.06,3.40857,0.0,0.0,0.0,-69.1897,72.5983,0.0542119
3016,3508.03,3.3828,0.0,0.0,0.0,-69.2138,72.5966,0.0606429
3017,3508.99,3.36999,0.0,0.0,0.0,-69.2379,72.6079,0.0865088
3018,3509.96,3.4228,0.0,0.0,0.0,-69.262,72.6848,0.0914792
3019,3510.92,3.39639,0.0,0.0,0.0,-69.2861,72.6825,0.0703363
3020,3511.89,3.37518,0.0,0.0,0.0,-69.3102,72.6854,0.0625681
3021,3512.85,3.39588,0.0,0.0,0.0,-69.3343,72.7301,0.0580897
3022,3513.81,3.39263,0.0,0.0,0.0,-69.3584,72.751,0.0551843
3023,3514.78,3.37803,0.0,0.0,0.0,-69.3825,72.7605,0.0523952
3024,3515.74,3.38547,0.0,0.0,0.0,-69.4065,72.792,0.0515046
3025,3516.71,3.36642,0.0,0.0,0.0,-69.4306,72.797,0.0531234
3026,3517.67,3.33298,0.0,0.0,0.0,-69.4547,72.7877,0.0572907
3027,3518.64,3.32557,0.0,0.0,0.0,-69.4788,72.8044,0.0619715
3028,3519.6,3.3675,0.0,0.0,0.0,-69.5029,72.8704,0.0620143
3029,3520.56,3.3626,0.0,0.0,0.0,-69.527,72.8896,0.0564516
3030,3521.53,3.33405,0.0,0.0,0.0,-69.5511,72.8851,0.0635343
3031,3522.49,3.29679,0.0,0.0,0.0,-69.5751,72.8719,0.0913796
3032,3523.46,3.32766,0.0,0.0,0.0,-69.5992,72.9269,0.106419
3033,3524.42,3.33766,0.0,0.0,0.0,-69.6233,72.961,0.090459
3034,3525.39,3.32981,0.0,0.0,0.0,-69.6474,72.9772,0.0818152
3035,3526.35,3.2843,0.0,0.0,0.0,-69.6715,72.9558,0.0890637
3036,3527.31,3.2741,0.0,0.0,0.0,-69.6956,72.9697,0.10294
3037,3528.28,3.27041,0.0,0.0,0.0,-69.7197,72.9901,0.102052
3038,3529.24,3.27859,0.0,0.0,0.0,-69.7438,73.0223,0.0951032
3039,3530.21,3.27748,0.0,0.0,0.0,-69.7678,73.0453,0.0784684
3040,3531.17,3.29894,0.0,0.0,0.0,-69.7919,73.0909,0.0710202
3041,3532.14,3.31412,0.0,0.0,0.0,-69.816,73.1301,0.0597985
3042,3533.1,3.30616,0.0,0.0,0.0,-69.8401,73.1463,0.0526148
3043,3534.06,3.27541,0.0,0.0,0.0,-69.8642,73.1396,0.0516792
3044,3535.03,3.24299,0.0,0.0,0.0,-69.8883,73.1313,0.0584854
3045,3535.99,3.24766,0.0,0.0,0.0,-69.9124,73.16,0.0799935
3046,3536.96,3.28525,0.0,0.0,0.0,-69.9365,73.2217,0.0816165
3047,3537.92,3.25139,0.0,0.0,0.0,-69.9605,73.2119,0.0588906
3048,3538.89,3.23806,0.0,0.0,0.0,-69.9846,73.2227,0.0539524
3049,3539.85,3.24993,0.0,0.0,0.0,-70.0087,73.2586,0.0537877
3050,3540.81,3.23641,0.0,0.0,0.0,-70.0328,73.2692,0.0543481
3051,3541.78,3.18545,0.0,0.0,0.0,-70.0569,73.2423,0.0563844
3052,3542.74,3.17336,0.0,0.0,0.0,-70.081,73.2543,0.0722723
3053,3543.71,3.18162,0.0,0.0,0.0,-70.1051,73.2867,0.0897815
3054,3544.67,3.1758,0.0,0.0,0.0,-70.1291,73.3049,0.11576
3055,3545.64,3.22288,0.0,0.0,0.0,-70.1532,73.3761,0.123986
3056,3546.6,3.23346,0.0,0.0,0.0,-70.1773,73.4108,0.122276
3057,3547.56,3.26301,0.0,0.0,0.0,-70.2014,73.4644,0.116138
3058,3548.53,3.21262,0.0,0.0,0.0,-70.2255,73.4381,0.0836504
3059,3549.49,3.17346,0.0,0.0,0.0,-70.2496,73.423,0.0644055
3060,3550.46,3.16613,0.0,0.0,0.0,-70.2737,73.4398,0.0639354
3061,3551.42,3.12934,0.0,0.0,0.0,-70.2978,73.4271,0.0916703
3062,3552.39,3.17899,0.0,0.0,0.0,-70.3218,73.5008,0.118563
3063,3553.35,3.21283,0.0,0.0,0.0,-70.3459,73.5588,0.097605
3064,3554.31,3.22133,0.0,0.0,0.0,-70.37,73.5914,0.0750189
3065,3555.28,3.21515,0.0,0.0,0.0,-70.3941,73.6092,0.0589052
3066,3556.24,3.17092,0.0,0.0,0.0,-70.4182,73.5891,0.0589369
3067,3557.21,3.11481,0.0,0.0,0.0,-70.4423,73.5571,0.0644995
3068,3558.17,3.08459,0.0,0.0,0.0,-70.4664,73.551,0.0613592
3069,3559.14,3.071,0.0,0.0,0.0,-70.4904,73.5614,0.0682507
3070,3560.1,3.08556,0.0,0.0,0.0,-70.5145,73.6001,0.0911466
3071,3561.06,3.10958,0.0,0.0,0.0,-70.5386,73.6482,0.0854966
3072,3562.03,3.12156,0.0,0.0,0.0,-70.5627,73.6843,0.0806291
3073,3562.99,3.10823,0.0,0.0,0.0,-70.5868,73.695,0.097025
3074,3563.96,3.11211,0.0,0.0,0.0,-70.6109,73.723,0.108556
3075,3564.92,2.94511,0.0,0.0,0.0,-70.635,73.5801,0.1257
3076,3565.89,2.88598,0.0,0.0,0.0,-70.6591,73.545,0.213113
3077,3566.85,2.99768,0.0,0.0,0.0,-70.6832,73.6808,0.254828
3078,3567.81,3.10801,0.0,0.0,0.0,-70.7072,73.8153,0.24056
3079,3568.78,3.22392,0.0,0.0,0.0,-70.7313,73.9552,0.183431
3080,3569.74,3.08867,0.0,0.0,0.0,-70.7554,73.8441,0.100512
3081,3570.71,3.07579,0.0,0.0,0.0,-70.7795,73.8553,0.0802939
3082,3571.67,3.08182,0.0,0.0,0.0,-70.8036,73.8854,0.0672122
3083,3572.64,3.02885,0.0,0.0,0.0,-70.8277,73.8565,0.062353
3084,3573.6,3.01037,0.0,0.0,0.0,-70.8517,73.8621,0.0718607
3085,3574.56,3.05683,0.0,0.0,0.0,-70.8759,73.9327,0.082568
3086,3575.53,3.04574,0.0,0.0,0.0,-70.8999,73.9457,0.0768965
3087,3576.49,3.00817,0.0,0.0,0.0,-70.924,73.9322,0.078944
3088,3577.46,3.05147,0.0,0.0,0.0,-70.9481,73.9996,0.0834717
3089,3578.42,3.02303,0.0,0.0,0.0,-70.9722,73.9952,0.0731867
3090,3579.39,2.98879,0.0,0.0,0.0,-70.9963,73.9851,0.0842138
3091,3580.35,3.02819,0.0,0.0,0.0,-71.0204,74.0486,0.0896622
3092,3581.31,3.01589,0.0,0.0,0.0,-71.0445,74.0603,0.0748954
3093,3582.28,2.98083,0.0,0.0,0.0,-71.0685,74.0494,0.0748768
3094,3583.24,3.00599,0.0,0.0,0.0,-71.0926,74.0986,0.0913486
3095,3584.21,3.02873,0.0,0.0,0.0,-71.1167,74.1455,0.0929984
3096,3585.17,2.84176,0.0,0.0,0.0,-71.1408,73.9826,0.102391
3097,3586.14,2.76375,0.0,0.0,0.0,-71.1649,73.9286,0.180711
3098,3587.1,2.94153,0.0,0.0,0.0,-71.189,74.1305,0.248068
3099,3588.06,2.89893,0.0,0.0,0.0,-71.213,74.112,0.230072
3100,3589.03,3.05437,0.0,0.0,0.0,-71.2372,74.2915,0.197682
3101,3589.99,3.01032,0.0,0.0,0.0,-71.2612,74.2716,0.121639
3102,3590.96,2.92962,0.0,0.0,0.0,-71.2853,74.2149,0.090652
3103,3591.92,2.87333,0.0,0.0,0.0,-71.3094,74.1827,0.0956701
3104,3592.89,2.88122,0.0,0.0,0.0,-71.3335,74.2147,0.140884
3105,3593.85,2.9848,0.0,0.0,0.0,-71.3576,74.3424,0.151524
3106,3594.81,2.90417,0.0,0.0,0.0,-71.3817,74.2858,0.162355
3107,3595.78,2.98003,0.0,0.0,0.0,-71.4058,74.3858,0.179236
3108,3596.74,2.95966,0.0,0.0,0.0,-71.4298,74.3895,0.135378
3109,3597.71,2.89154,0.0,0.0,0.0,-71.4539,74.3455,0.126837
3110,3598.67,2.90095,0.0,0.0,0.0,-71.478,74.379,0.143115
3111,3599.64,2.84069,0.0,0.0,0.0,-71.5021,74.3428,0.142046
3112,3600.6,2.80764,0.0,0.0,0.0,-71.5262,74.3338,0.162973
3113,3601.56,2.90677,0.0,0.0,0.0,-71.5503,74.457,0.149985
3114,3602.53,2.90909,0.0,0.0,0.0,-71.5744,74.4835,0.11936
3115,3603.49,2.91027,0.0,0.0,0.0,-71.5985,74.5087,0.103549
3116,3604.46,2.92016,0.0,0.0,0.0,-71.6225,74.5427,0.0913444
3117,3605.42,2.8562,0.0,0.0,0.0,-71.6466,74.5028,0.0950905
3118,3606.39,2.76098,0.0,0.0,0.0,-71.6707,74.4317,0.148665
3119,3607.35,2.87508,0.0,0.0,0.0,-71.6948,74.5699,0.197807
3120,3608.31,2.6439,0.0,0.0,0.0,-71.7189,74.3628,0.179679
3121,3609.28,2.79432,0.0,0.0,0.0,-71.743,74.5373,0.206131
3122,3610.24,3.08433,0.0,0.0,0.0,-71.7671,74.8514,0.149658
3123,3611.21,2.78976,0.0,0.0,0.0,-71.7911,74.5809,0.10621
3124,3612.17,2.67464,0.0,0.0,0.0,-71.8152,74.4899,0.175858
3125,3613.14,2.92327,0.0,0.0,0.0,-71.8393,74.7626,0.208643
3126,3614.1,2.87951,0.0,0.0,0.0,-71.8634,74.7429,0.181708
3127,3615.06,2.91831,0.0,0.0,0.0,-71.8875,74.8058,0.179611
3128,3616.03,2.88684,0.0,0.0,0.0,-71.9116,74.7984,0.130643
3129,3616.99,2.68149,0.0,0.0,0.0,-71.9357,74.6172,0.153168
3130,3617.96,2.70374,0.0,0.0,0.0,-71.9598,74.6635,0.225033
3131,3618.92,2.59433,0.0,0.0,0.0,-71.9838,74.5782,0.234333
3132,3619.89,2.88107,0.0,0.0,0.0,-72.0079,74.889,0.246699
3133,3620.85,3.01053,0.0,0.0,0.0,-72.032,75.0426,0.197354
3134,3621.81,2.85109,0.0,0.0,0.0,-72.0561,74.9072,0.143053
3135,3622.78,2.84039,0.0,0.0,0.0,-72.0802,74.9206,0.117069
3136,3623.74,2.79897,0.0,0.0,0.0,-72.1043,74.9033,0.111757
3137,3624.71,2.71919,0.0,0.0,0.0,-72.1284,74.8476,0.111146
3138,3625.67,2.67405,0.0,0.0,0.0,-72.1525,74.8265,0.140613
3139,3626.64,2.63316,0.0,0.0,0.0,-72.1766,74.8097,0.165257
3140,3627.6,2.28303,0.0,0.0,0.0,-72.2006,74.4837,0.214619
3141,3628.56,2.34622,0.0,0.0,0.0,-72.2247,74.5709,0.379557
3142,3629.53,2.86934,0.0,0.0,0.0,-72.2488,75.1181,0.419621
3143,3630.49,3.08755,0.0,0.0,0.0,-72.2729,75.3605,0.255755
3144,3631.46,2.88153,0.0,0.0,0.0,-72.297,75.1785,0.145952
3145,3632.42,2.6564,0.0,0.0,0.0,-72.3211,74.9775,0.116753
3146,3633.39,2.5948,0.0,0.0,0.0,-72.3452,74.94,0.158668
3147,3634.35,2.77168,0.0,0.0,0.0,-72.3692,75.1409,0.164013
3148,3635.31,2.74054,0.0,0.0,0.0,-72.3933,75.1339,0.104262
3149,3636.28,2.70229,0.0,0.0,0.0,-72.4174,75.1197,0.0814062
3150,3637.24,2.63921,0.0,0.0,0.0,-72.4415,75.0807,0.0924328
3151,3638.21,2.65223,0.0,0.0,0.0,-72.4656,75.1178,0.10708
3152,3639.17,2.69634,0.0,0.0,0.0,-72.4897,75.186,0.0884753
3153,3640.13,2.65412,0.0,0.0,0.0,-72.5138,75.1679,0.0740292
3154,3641.1,2.60337,0.0,0.0,0.0,-72.5379,75.1412,0.0803642
3155,3642.06,2.6069,0.0,0.0,0.0,-72.5619,75.1688,0.100664
3156,3643.03,2.64397,0.0,0.0,0.0,-72.586,75.23,0.0974046
3157,3643.99,2.62132,0.0,0.0,0.0,-72.6101,75.2314,0.076406
3158,3644.96,2.58418,0.0,0.0,0.0,-72.6342,75.2184,0.0847271
3159,3645.92,2.34462,0.0,0.0,0.0,-72.6583,75.0029,0.147515
3160,3646.88,2.40075,0.0,0.0,0.0,-72.6824,75.0831,0.288329
3161,3647.85,2.51133,0.0,0.0,0.0,-72.7065,75.2178,0.328195
3162,3648.81,2.33577,0.0,0.0,0.0,-72.7306,75.0663,0.30965
3163,3649.78,2.51118,0.0,0.0,0.0,-72.7546,75.2658,0.367442
3164,3650.74,2.59826,0.0,0.0,0.0,-72.7787,75.377,0.375082
3165,3651.71,2.84278,0.0,0.0,0.0,-72.8028,75.6456,0.25634
3166,3652.67,2.76879,0.0,0.0,0.0,-72.8269,75.5957,0.119714
3167,3653.63,2.64855,0.0,0.0,0.0,-72.851,75.4995,0.0754904
3168,3654.6,2.50287,0.0,0.0,0.0,-72.8751,75.3779,0.0765118
3169,3655.56,2.24712,0.0,0.0,0.0,-72.8992,75.1463,0.144543
3170,3656.53,2.61035,0.0,0.0,0.0,-72.9232,75.5336,0.218618
3171,3657.49,2.77976,0.0,0.0,0.0,-72.9473,75.7271,0.132248
3172,3658.46,2.59045,0.0,0.0,0.0,-72.9714,75.5619,0.0693458
3173,3659.42,2.57327,0.0,0.0,0.0,-72.9955,75.5688,0.0678874
3174,3660.38,2.57859,0.0,0.0,0.0,-73.0196,75.5982,0.0682806
3175,3661.35,2.57617,0.0,0.0,0.0,-73.0437,75.6198,0.0603196
3176,3662.31,2.54094,0.0,0.0,0.0,-73.0678,75.6087,0.0554491
3177,3663.28,2.54682,0.0,0.0,0.0,-73.0919,75.6387,0.0554911
3178,3664.24,2.55564,0.0,0.0,0.0,-73.1159,75.6716,0.0556939
3179,3665.21,2.57539,0.0,0.0,0.0,-73.14,75.7154,0.0590006
3180,3666.17,2.56218,0.0,0.0,0.0,-73.1641,75.7263,0.0626225
3181,3667.13,2.38075,0.0,0.0,0.0,-73.1882,75.5689,0.0755723
3182,3668.1,2.20149,0.0,0.0,0.0,-73.2123,75.4138,0.145739
3183,3669.06,2.28395,0.0,0.0,0.0,-73.2364,75.5203,0.243843
3184,3670.03,2.07106,0.0,0.0,0.0,-73.2605,75.3315,0.280065
3185,3670.99,2.75565,0.0,0.0,0.0,-73.2845,76.0402,0.296979
3186,3671.95,2.74865,0.0,0.0,0.0,-73.3086,76.0573,0.17123
3187,3672.92,2.41727,0.0,0.0,0.0,-73.3327,75.75,0.109322
3188,3673.88,1.98961,0.0,0.0,0.0,-73.3568,75.3464,0.172961
3189,3674.85,1.84571,0.0,0.0,0.0,-73.3809,75.2266,0.385704
3190,3675.81,2.73555,0.0,0.0,0.0,-73.405,76.1405,0.485606
3191,3676.78,3.00686,0.0,0.0,0.0,-73.4291,76.4359,0.297851
3192,3677.74,2.52792,0.0,0.0,0.0,-73.4532,75.9811,0.166383
3193,3678.7,2.35657,0.0,0.0,0.0,-73.4772,75.8338,0.149859
3194,3679.67,2.48525,0.0,0.0,0.0,-73.5013,75.9866,0.173127
3195,3680.63,2.58749,0.0,0.0,0.0,-73.5254,76.1129,0.12485
3196,3681.6,2.54363,0.0,0.0,0.0,-73.5495,76.0931,0.0790283
3197,3682.56,2.53477,0.0,0.0,0.0,-73.5736,76.1084,0.0736255
3198,3683.53,2.47006,0.0,0.0,0.0,-73.5977,76.0677,0.0794296
3199,3684.49,2.45532,0.0,0.0,0.0,-73.6218,76.0771,0.0951057
3200,3685.45,2.45183,0.0,0.0,0.0,-73.6458,76.0977,0.0929336
3201,3686.42,2.3711,0.0,0.0,0.0,-73.6699,76.041,0.103523
3202,3687.38,1.81934,0.0,0.0,0.0,-73.694,75.5134,0.166018
3203,3688.35,2.12789,0.0,0.0,0.0,-73.7181,75.846,0.301543
3204,3689.31,2.79798,0.0,0.0,0.0,-73.7422,76.5402,0.275887
3205,3690.28,2.35783,0.0,0.0,0.0,-73.7663,76.1241,0.250316
3206,3691.24,2.48518,0.0,0.0,0.0,-73.7904,76.2756,0.298637
3207,3692.2,2.66998,0.0,0.0,0.0,-73.8145,76.4844,0.205452
3208,3693.17,2.5474,0.0,0.0,0.0,-73.8385,76.3859,0.127518
3209,3694.13,2.49384,0.0,0.0,0.0,-73.8626,76.3565,0.11343
3210,3695.1,2.48363,0.0,0.0,0.0,-73.8867,76.3704,0.107462
3211,3696.06,2.47832,0.0,0.0,0.0,-73.9108,76.3891,0.114932
3212,3697.03,2.46079,0.0,0.0,0.0,-73.9349,76.3957,0.115797
3213,3697.99,2.42462,0.0,0.0,0.0,-73.959,76.3836,0.10465
3214,3698.95,2.43272,0.0,0.0,0.0,-73.9831,76.4158,0.104867
3215,3699.92,2.40657,0.0,0.0,0.0,-74.0071,76.4137,0.111568
3216,3700.88,2.2262,0.0,0.0,0.0,-74.0313,76.2575,0.154255
3217,3701.85,2.40896,0.0,0.0,0.0,-74.0553,76.4643,0.232474
3218,3702.81,2.6078,0.0,0.0,0.0,-74.0794,76.6872,0.186102
3219,3703.78,2.47849,0.0,0.0,0.0,-74.1035,76.582,0.12092
3220,3704.74,2.41631,0.0,0.0,0.0,-74.1276,76.5439,0.11533
3221,3705.7,2.43507,0.0,0.0,0.0,-74.1517,76.5868,0.122186
3222,3706.67,2.44626,0.0,0.0,0.0,-74.1758,76.622,0.119247
3223,3707.63,2.30068,0.0,0.0,0.0,-74.1999,76.5005,0.121036
3224,3708.6,2.14188,0.0,0.0,0.0,-74.2239,76.3658,0.186233
3225,3709.56,2.52038,0.0,0.0,0.0,-74.248,76.7684,0.274571
3226,3710.53,2.48488,0.0,0.0,0.0,-74.2721,76.757,0.246836
3227,3711.49,2.05032,0.0,0.0,0.0,-74.2962,76.3465,0.290064
3228,3712.45,2.74137,0.0,0.0,0.0,-74.3203,77.0617,0.340834
3229,3713.42,2.76017,0.0,0.0,0.0,-74.3444,77.1045,0.192205
3230,3714.38,2.38813,0.0,0.0,0.0,-74.3685,76.7566,0.120162
3231,3715.35,2.41771,0.0,0.0,0.0,-74.3926,76.8103,0.105286
3232,3716.31,2.43675,0.0,0.0,0.0,-74.4166,76.8534,0.087976
3233,3717.28,2.38921,0.0,0.0,0.0,-74.4407,76.8299,0.0897271
3234,3718.24,2.27846,0.0,0.0,0.0,-74.4648,76.7433,0.128826
3235,3719.2,2.42714,0.0,0.0,0.0,-74.4889,76.916,0.17154
3236,3720.17,2.4356,0.0,0.0,0.0,-74.513,76.9486,0.139592
3237,3721.13,2.20719,0.0,0.0,0.0,-74.5371,76.7443,0.152359
3238,3722.1,2.27572,0.0,0.0,0.0,-74.5612,76.8369,0.251467
3239,3723.06,2.52121,0.0,0.0,0.0,-74.5852,77.1065,0.236916
3240,3724.03,2.39841,0.0,0.0,0.0,-74.6093,77.0077,0.181095
3241,3724.99,2.32122,0.0,0.0,0.0,-74.6334,76.9546,0.207948
3242,3725.95,2.30865,0.0,0.0,0.0,-74.6575,76.9662,0.238593
3243,3726.92,2.48652,0.0,0.0,0.0,-74.6816,77.1681,0.248481
3244,3727.88,2.55688,0.0,0.0,0.0,-74.7057,77.2626,0.189151
3245,3728.85,2.4915,0.0,0.0,0.0,-74.7298,77.2213,0.146957
3246,3729.81,2.4415,0.0,0.0,0.0,-74.7539,77.1954,0.148177
